Source;Target;Type
339;1056;Directed
339;1130;Directed
7527;3382;Directed
3177;3308;Directed
3177;3885;Directed
3177;3161;Directed
3177;3408;Directed
3177;3304;Directed
3177;3316;Directed
3177;3077;Directed
3177;3179;Directed
3177;3174;Directed
6374;3380;Directed
1825;1838;Directed
1825;1815;Directed
1825;1804;Directed
1825;1836;Directed
1825;1797;Directed
1825;1826;Directed
1825;1796;Directed
1825;1792;Directed
1825;1840;Directed
1825;1807;Directed
1825;3877;Directed
1825;1847;Directed
1825;1871;Directed
1825;3645;Directed
1825;1852;Directed
1825;3830;Directed
1825;1819;Directed
1825;1853;Directed
1825;1846;Directed
1825;3550;Directed
1825;1854;Directed
1825;1829;Directed
1825;3670;Directed
1825;1848;Directed
1825;1831;Directed
1825;3621;Directed
1825;1824;Directed
1825;1850;Directed
1825;1783;Directed
3164;3157;Directed
1838;1825;Directed
1838;1847;Directed
1838;1852;Directed
1838;3550;Directed
1838;3670;Directed
4033;4055;Directed
4033;3382;Directed
4033;3395;Directed
4033;3316;Directed
4033;6400;Directed
4033;3393;Directed
4033;3394;Directed
4033;3373;Directed
4033;3379;Directed
4033;3372;Directed
4033;3369;Directed
4033;3371;Directed
4033;3370;Directed
4033;3374;Directed
4033;3375;Directed
4033;3077;Directed
4033;3376;Directed
4033;3364;Directed
4033;4108;Directed
4033;3388;Directed
4033;6390;Directed
4033;3386;Directed
4033;2276;Directed
4033;3387;Directed
4033;7862;Directed
3308;3177;Directed
3308;3157;Directed
3308;3885;Directed
3308;3408;Directed
3308;3304;Directed
3308;3298;Directed
3308;3299;Directed
3308;3303;Directed
3308;3316;Directed
3308;3275;Directed
3308;3263;Directed
3308;3928;Directed
3308;3370;Directed
3308;3077;Directed
3308;3269;Directed
3308;2276;Directed
3308;3294;Directed
3308;3179;Directed
3308;3305;Directed
3170;3157;Directed
3170;3931;Directed
5761;7066;Directed
5761;3751;Directed
5761;3858;Directed
5761;3491;Directed
4054;4055;Directed
4054;3382;Directed
4054;3395;Directed
4054;3394;Directed
3278;3273;Directed
3278;3304;Directed
3278;3903;Directed
3278;3275;Directed
3181;3157;Directed
3181;3885;Directed
3181;3304;Directed
3181;3316;Directed
3181;3931;Directed
3296;3408;Directed
3296;3304;Directed
3708;3670;Directed
1834;1810;Directed
6230;3408;Directed
7068;5748;Directed
7068;3751;Directed
3157;3164;Directed
3157;3308;Directed
3157;3170;Directed
3157;3181;Directed
3157;4131;Directed
3157;3304;Directed
3157;3186;Directed
3157;3173;Directed
3157;3938;Directed
3157;3183;Directed
3157;4133;Directed
3157;4132;Directed
3157;3035;Directed
3157;3316;Directed
3157;3184;Directed
3157;3936;Directed
3157;3034;Directed
3157;3937;Directed
3157;3199;Directed
3157;3393;Directed
3157;3205;Directed
3157;3275;Directed
3157;3380;Directed
3157;3379;Directed
3157;3928;Directed
3157;3370;Directed
3157;3121;Directed
3157;3374;Directed
3157;3077;Directed
3157;3376;Directed
3157;3940;Directed
3157;3386;Directed
3157;3144;Directed
3157;3043;Directed
3157;3222;Directed
3157;8130;Directed
3157;3239;Directed
3157;3179;Directed
3157;6186;Directed
3157;4134;Directed
3157;3931;Directed
3157;3174;Directed
3157;4000;Directed
3157;4300;Directed
3157;3182;Directed
3157;3932;Directed
3157;3933;Directed
5748;7068;Directed
5748;3751;Directed
6371;3380;Directed
6371;6370;Directed
3497;3670;Directed
3885;507;Directed
3885;3177;Directed
3885;3308;Directed
3885;3181;Directed
3885;4055;Directed
3885;3304;Directed
3885;3115;Directed
3885;4135;Directed
3885;3120;Directed
3885;3382;Directed
3885;3938;Directed
3885;3183;Directed
3885;3035;Directed
3885;3395;Directed
3885;3316;Directed
3885;2937;Directed
3885;3118;Directed
3885;3034;Directed
3885;3937;Directed
3885;3199;Directed
3885;3393;Directed
3885;3205;Directed
3885;3275;Directed
3885;3373;Directed
3885;644;Directed
3885;346;Directed
3885;3372;Directed
3885;3928;Directed
3885;3371;Directed
3885;3370;Directed
3885;3121;Directed
3885;3374;Directed
3885;3375;Directed
3885;3077;Directed
3885;3376;Directed
3885;3272;Directed
3885;3940;Directed
3885;3351;Directed
3885;3364;Directed
3885;4108;Directed
3885;3383;Directed
3885;3385;Directed
3885;1555;Directed
3885;609;Directed
3885;2264;Directed
3885;3390;Directed
3885;4140;Directed
3885;2397;Directed
3885;2276;Directed
3885;3406;Directed
3885;3930;Directed
3885;2372;Directed
3885;2305;Directed
3885;3992;Directed
3885;3942;Directed
3885;2359;Directed
3885;2279;Directed
3885;2287;Directed
3885;3339;Directed
3885;3361;Directed
3885;3320;Directed
3885;1613;Directed
3885;737;Directed
3885;2006;Directed
3885;1382;Directed
3885;421;Directed
3885;813;Directed
3885;1701;Directed
3885;1229;Directed
3885;2948;Directed
3885;1128;Directed
3885;1590;Directed
3885;2170;Directed
3885;4059;Directed
3885;2988;Directed
3885;2985;Directed
3885;4029;Directed
3885;1107;Directed
3885;302;Directed
3885;580;Directed
3885;918;Directed
3885;2176;Directed
3885;2057;Directed
3885;4330;Directed
3885;2241;Directed
3885;2179;Directed
3885;2188;Directed
3885;2194;Directed
3885;2975;Directed
3885;2206;Directed
3885;2983;Directed
3885;2994;Directed
3885;2997;Directed
3885;2223;Directed
3885;3156;Directed
3885;3017;Directed
3885;2207;Directed
3885;2908;Directed
3885;3093;Directed
3885;3131;Directed
3885;3141;Directed
3885;3024;Directed
3885;340;Directed
3885;1678;Directed
3885;1524;Directed
3885;3144;Directed
3885;8949;Directed
3885;4078;Directed
3885;3048;Directed
3885;3125;Directed
3885;3040;Directed
3885;3043;Directed
3885;3155;Directed
3885;3076;Directed
3885;6173;Directed
3885;4374;Directed
3885;3222;Directed
3885;8130;Directed
3885;3239;Directed
3885;3179;Directed
3885;3931;Directed
3885;3174;Directed
3885;4000;Directed
3885;3163;Directed
3885;3939;Directed
3885;3932;Directed
4083;3751;Directed
4083;6505;Directed
4083;3877;Directed
4083;3858;Directed
4055;4033;Directed
4055;4054;Directed
4055;3885;Directed
4055;3115;Directed
4055;3382;Directed
4055;3395;Directed
4055;3393;Directed
4055;3386;Directed
4055;7862;Directed
4131;3157;Directed
4131;3931;Directed
1810;1834;Directed
1810;3550;Directed
1810;1824;Directed
1842;1847;Directed
1842;3550;Directed
1842;3670;Directed
1842;1824;Directed
6377;3382;Directed
4341;4223;Directed
4341;3751;Directed
4341;5733;Directed
3161;3177;Directed
3161;3179;Directed
1821;1847;Directed
1821;3484;Directed
1821;1852;Directed
1821;3747;Directed
1821;3550;Directed
1821;3670;Directed
1821;1824;Directed
5524;58;Directed
5524;160;Directed
3302;3316;Directed
3498;3751;Directed
3498;6505;Directed
3498;3877;Directed
3498;3858;Directed
4142;3120;Directed
3273;3278;Directed
3273;3408;Directed
3273;3304;Directed
3273;3303;Directed
3273;3316;Directed
3273;3903;Directed
3273;3275;Directed
3273;3896;Directed
3273;3898;Directed
1856;3462;Directed
1856;178;Directed
1856;3484;Directed
1856;3550;Directed
1856;1824;Directed
1856;1850;Directed
1815;1825;Directed
1815;1847;Directed
1815;3484;Directed
1815;1852;Directed
1815;3747;Directed
1815;3550;Directed
1815;3670;Directed
1815;1824;Directed
3408;3177;Directed
3408;3308;Directed
3408;3296;Directed
3408;6230;Directed
3408;3273;Directed
3408;3298;Directed
3408;4013;Directed
3408;3307;Directed
3408;3300;Directed
3408;3303;Directed
3408;3316;Directed
3408;3903;Directed
3408;3407;Directed
3408;3305;Directed
3408;3165;Directed
58;5524;Directed
58;160;Directed
2936;2937;Directed
2936;9026;Directed
2936;2988;Directed
2936;4029;Directed
3840;3751;Directed
3840;3877;Directed
3840;3550;Directed
3840;3502;Directed
3840;3670;Directed
3304;507;Directed
3304;3177;Directed
3304;3308;Directed
3304;3278;Directed
3304;3181;Directed
3304;3296;Directed
3304;3157;Directed
3304;3885;Directed
3304;3273;Directed
3304;3298;Directed
3304;3120;Directed
3304;3382;Directed
3304;3307;Directed
3304;3299;Directed
3304;3303;Directed
3304;3035;Directed
3304;3395;Directed
3304;3316;Directed
3304;3289;Directed
3304;3034;Directed
3304;3199;Directed
3304;3205;Directed
3304;3275;Directed
3304;3896;Directed
3304;3373;Directed
3304;3372;Directed
3304;3263;Directed
3304;3901;Directed
3304;3898;Directed
3304;3929;Directed
3304;3267;Directed
3304;3928;Directed
3304;3262;Directed
3304;3370;Directed
3304;3121;Directed
3304;3374;Directed
3304;3077;Directed
3304;3266;Directed
3304;3272;Directed
3304;3940;Directed
3304;3270;Directed
3304;3351;Directed
3304;3269;Directed
3304;8401;Directed
3304;3364;Directed
3304;3919;Directed
3304;4141;Directed
3304;3271;Directed
3304;3383;Directed
3304;3240;Directed
3304;3385;Directed
3304;3386;Directed
3304;4140;Directed
3304;2397;Directed
3304;2276;Directed
3304;3406;Directed
3304;3930;Directed
3304;2372;Directed
3304;3999;Directed
3304;3992;Directed
3304;3341;Directed
3304;2359;Directed
3304;2279;Directed
3304;3339;Directed
3304;3361;Directed
3304;3320;Directed
3304;3321;Directed
3304;2006;Directed
3304;1382;Directed
3304;1701;Directed
3304;2072;Directed
3304;580;Directed
3304;2082;Directed
3304;2176;Directed
3304;4330;Directed
3304;2241;Directed
3304;2179;Directed
3304;2188;Directed
3304;893;Directed
3304;2194;Directed
3304;2206;Directed
3304;2983;Directed
3304;2219;Directed
3304;2997;Directed
3304;3156;Directed
3304;2207;Directed
3304;3136;Directed
3304;2908;Directed
3304;3093;Directed
3304;3131;Directed
3304;3141;Directed
3304;3152;Directed
3304;3024;Directed
3304;340;Directed
3304;3144;Directed
3304;3125;Directed
3304;3043;Directed
3304;3076;Directed
3304;3294;Directed
3304;3239;Directed
3304;3179;Directed
3304;3931;Directed
3304;3174;Directed
3304;4000;Directed
3304;3305;Directed
3186;3157;Directed
8921;3395;Directed
3173;3157;Directed
6435;3395;Directed
6435;3393;Directed
3829;3751;Directed
3829;3877;Directed
3829;3580;Directed
3829;3550;Directed
3829;3502;Directed
3829;3670;Directed
3829;3673;Directed
4143;3120;Directed
1835;1847;Directed
1835;3484;Directed
6366;3382;Directed
6366;3395;Directed
6366;6400;Directed
6366;4085;Directed
6366;3393;Directed
6366;3379;Directed
6366;4030;Directed
6366;3371;Directed
6366;3375;Directed
6366;3376;Directed
6366;3364;Directed
6366;3368;Directed
6366;3406;Directed
6366;3399;Directed
6366;4097;Directed
6366;7894;Directed
6366;6363;Directed
3115;3885;Directed
3115;4055;Directed
3115;3120;Directed
3115;3035;Directed
3115;3116;Directed
3115;3199;Directed
3115;3931;Directed
3396;3382;Directed
3396;3395;Directed
3396;3393;Directed
3652;3751;Directed
3652;3877;Directed
3652;3566;Directed
3652;3550;Directed
3652;3502;Directed
3652;3670;Directed
1813;1824;Directed
3298;3308;Directed
3298;3408;Directed
3298;3304;Directed
3298;3303;Directed
1785;1847;Directed
1785;3484;Directed
1785;1852;Directed
1785;3550;Directed
1785;3670;Directed
1785;1824;Directed
4135;3885;Directed
3288;3903;Directed
3288;3275;Directed
3120;3885;Directed
3120;4142;Directed
3120;3304;Directed
3120;4143;Directed
3120;3115;Directed
3120;3382;Directed
3120;4081;Directed
3120;3316;Directed
3120;3118;Directed
3120;3034;Directed
3120;3116;Directed
3120;3199;Directed
3120;3373;Directed
3120;3370;Directed
3120;3930;Directed
1855;1847;Directed
1855;3484;Directed
1855;3747;Directed
1855;3670;Directed
1855;1824;Directed
3382;7527;Directed
3382;4033;Directed
3382;4054;Directed
3382;3885;Directed
3382;4055;Directed
3382;6377;Directed
3382;3304;Directed
3382;6366;Directed
3382;3396;Directed
3382;3120;Directed
3382;6431;Directed
3382;6378;Directed
3382;3035;Directed
3382;3395;Directed
3382;3316;Directed
3382;7528;Directed
3382;4110;Directed
3382;7506;Directed
3382;6399;Directed
3382;9025;Directed
3382;4085;Directed
3382;6401;Directed
3382;3393;Directed
3382;3394;Directed
3382;3373;Directed
3382;6403;Directed
3382;3379;Directed
3382;8781;Directed
3382;6351;Directed
3382;4030;Directed
3382;7519;Directed
3382;6368;Directed
3382;6434;Directed
3382;3372;Directed
3382;4120;Directed
3382;6430;Directed
3382;6361;Directed
3382;8845;Directed
3382;6352;Directed
3382;4148;Directed
3382;3369;Directed
3382;3371;Directed
3382;3370;Directed
3382;6355;Directed
3382;3121;Directed
3382;3374;Directed
3382;3375;Directed
3382;3077;Directed
3382;3376;Directed
3382;9107;Directed
3382;6347;Directed
3382;3384;Directed
3382;6944;Directed
3382;3364;Directed
3382;4149;Directed
3382;4108;Directed
3382;3389;Directed
3382;3368;Directed
3382;3383;Directed
3382;3388;Directed
3382;3385;Directed
3382;4109;Directed
3382;6394;Directed
3382;2264;Directed
3382;3390;Directed
3382;6390;Directed
3382;3386;Directed
3382;6392;Directed
3382;2276;Directed
3382;3391;Directed
3382;3387;Directed
3382;3406;Directed
3382;3930;Directed
3382;2188;Directed
3382;3125;Directed
3382;3043;Directed
3382;3076;Directed
3382;4097;Directed
3382;3222;Directed
3382;3239;Directed
3382;3179;Directed
3382;6432;Directed
3382;7862;Directed
3382;6376;Directed
3382;3931;Directed
3382;7505;Directed
3382;6375;Directed
3382;3932;Directed
3938;3157;Directed
3938;3885;Directed
3183;3157;Directed
3183;3885;Directed
3183;3179;Directed
3183;3931;Directed
7064;3659;Directed
7064;3751;Directed
7064;3858;Directed
7067;7066;Directed
7067;5723;Directed
4013;3408;Directed
6192;3199;Directed
4087;3751;Directed
4087;6505;Directed
4087;3536;Directed
4087;3877;Directed
4087;3830;Directed
4087;3858;Directed
4087;3670;Directed
4223;4341;Directed
4223;3527;Directed
7066;5761;Directed
7066;3751;Directed
3307;3408;Directed
3307;3304;Directed
4081;3120;Directed
3299;3308;Directed
3299;3304;Directed
3299;3316;Directed
3749;3550;Directed
4133;3157;Directed
1804;1825;Directed
1804;1845;Directed
1804;1836;Directed
1804;1797;Directed
1804;1826;Directed
1804;1796;Directed
1804;1792;Directed
1804;1814;Directed
1804;1840;Directed
1804;1794;Directed
1804;1816;Directed
1804;1807;Directed
1804;3462;Directed
1804;3877;Directed
1804;1820;Directed
1804;1847;Directed
1804;3734;Directed
1804;3867;Directed
1804;3484;Directed
1804;3687;Directed
1804;3817;Directed
1804;3748;Directed
1804;3453;Directed
1804;3469;Directed
1804;1871;Directed
1804;1852;Directed
1804;3747;Directed
1804;3830;Directed
1804;1819;Directed
1804;1853;Directed
1804;1846;Directed
1804;3550;Directed
1804;1854;Directed
1804;3670;Directed
1804;1839;Directed
1804;1831;Directed
1804;1824;Directed
1804;1850;Directed
1845;1804;Directed
1845;1797;Directed
1845;1852;Directed
1845;3550;Directed
1845;3670;Directed
1845;1824;Directed
3300;3408;Directed
1808;1847;Directed
1808;1824;Directed
5723;7067;Directed
5723;3751;Directed
6431;3382;Directed
6431;3395;Directed
6431;6400;Directed
6431;4085;Directed
6431;3393;Directed
6431;3394;Directed
6431;6365;Directed
6431;3373;Directed
6431;3379;Directed
6431;3372;Directed
6431;4120;Directed
6431;3369;Directed
6431;3371;Directed
6431;3370;Directed
6431;3374;Directed
6431;3375;Directed
6431;3376;Directed
6431;6347;Directed
6431;3364;Directed
6431;4108;Directed
6431;3389;Directed
6431;3388;Directed
6431;3386;Directed
6431;2276;Directed
6431;3391;Directed
6431;3406;Directed
6431;7987;Directed
